,Sentence #,Word,POS,Tag
65774,Sentence: 2980,who,WP,O
65775,Sentence: 2980,escaped,VBD,O
65776,Sentence: 2980,from,IN,O
65777,Sentence: 2980,a,DT,O
65778,Sentence: 2980,prison,NN,O
65779,Sentence: 2980,in,IN,O
65780,Sentence: 2980,Haiti,NNP,B-geo
65781,Sentence: 2980,are,VBP,O
65782,Sentence: 2980,believed,VBN,O
65783,Sentence: 2980,to,TO,O
65784,Sentence: 2980,still,RB,O
65785,Sentence: 2980,be,VB,O
65786,Sentence: 2980,at,IN,O
65787,Sentence: 2980,large,JJ,O
65788,Sentence: 2980,Sunday,NNP,B-tim
65789,Sentence: 2980,",",",",O
65790,Sentence: 2980,after,IN,O
65791,Sentence: 2980,an,DT,O
65792,Sentence: 2980,attack,NN,O
65793,Sentence: 2980,on,IN,O
65794,Sentence: 2980,the,DT,O
65795,Sentence: 2980,national,JJ,O
65796,Sentence: 2980,penitentiary,JJ,O
65797,Sentence: 2980,left,NN,O
65798,Sentence: 2980,one,CD,O
65799,Sentence: 2980,guard,NN,O
65800,Sentence: 2980,dead,NN,O
65801,Sentence: 2980,.,.,O
65802,Sentence: 2981,Haitian,JJ,B-gpe
65803,Sentence: 2981,officials,NNS,O
65804,Sentence: 2981,say,VBP,O
65805,Sentence: 2981,as,RB,O
65806,Sentence: 2981,many,JJ,O
65807,Sentence: 2981,as,IN,O
65808,Sentence: 2981,500,CD,O
65809,Sentence: 2981,of,IN,O
65810,Sentence: 2981,the,DT,O
65811,Sentence: 2981,prison,NN,O
65812,Sentence: 2981,'s,POS,O
65813,Sentence: 2981,"1,200",CD,O
65814,Sentence: 2981,detainees,NNS,O
65815,Sentence: 2981,may,MD,O
65816,Sentence: 2981,have,VB,O
65817,Sentence: 2981,escaped,VBN,O
65818,Sentence: 2981,.,.,O
65819,Sentence: 2982,It,PRP,O
65820,Sentence: 2982,is,VBZ,O
65821,Sentence: 2982,unclear,JJ,O
65822,Sentence: 2982,how,WRB,O
65823,Sentence: 2982,many,JJ,O
65824,Sentence: 2982,have,VBP,O
65825,Sentence: 2982,been,VBN,O
65826,Sentence: 2982,recaptured,VBN,O
65827,Sentence: 2982,.,.,O
65828,Sentence: 2983,The,DT,O
65829,Sentence: 2983,prisoners,NNS,O
65830,Sentence: 2983,fled,VBD,O
65831,Sentence: 2983,after,IN,O
65832,Sentence: 2983,gunmen,NNS,O
65833,Sentence: 2983,fired,VBD,O
65834,Sentence: 2983,on,IN,O
65835,Sentence: 2983,the,DT,O
65836,Sentence: 2983,facility,NN,O
65837,Sentence: 2983,Saturday,NNP,B-tim
65838,Sentence: 2983,.,.,O
65839,Sentence: 2984,The,DT,O
65840,Sentence: 2984,French,JJ,B-gpe
65841,Sentence: 2984,news,NN,O
65842,Sentence: 2984,agency,NN,O
65843,Sentence: 2984,",",",",O
65844,Sentence: 2984,AFP,NNP,B-org
65845,Sentence: 2984,",",",",O
65846,Sentence: 2984,quotes,VBZ,O
65847,Sentence: 2984,a,DT,O
65848,Sentence: 2984,government,NN,O
65849,Sentence: 2984,source,NN,O
65850,Sentence: 2984,as,IN,O
65851,Sentence: 2984,saying,VBG,O
65852,Sentence: 2984,the,DT,O
65853,Sentence: 2984,raid,NN,O
65854,Sentence: 2984,was,VBD,O
65855,Sentence: 2984,aimed,VBN,O
65856,Sentence: 2984,at,IN,O
65857,Sentence: 2984,freeing,VBG,O
65858,Sentence: 2984,drug,NN,O
65859,Sentence: 2984,traffickers,NNS,O
65860,Sentence: 2984,.,.,O
65861,Sentence: 2985,Two,CD,O
65862,Sentence: 2985,high-ranking,JJ,O
65863,Sentence: 2985,officials,NNS,O
65864,Sentence: 2985,from,IN,O
65865,Sentence: 2985,the,DT,O
65866,Sentence: 2985,government,NN,O
65867,Sentence: 2985,of,IN,O
65868,Sentence: 2985,ousted,JJ,O
65869,Sentence: 2985,Haitian,JJ,B-gpe
65870,Sentence: 2985,President,NNP,B-per
65871,Sentence: 2985,Jean,NNP,I-per
65872,Sentence: 2985,Bertrand,NNP,I-per
65873,Sentence: 2985,Aristide,NNP,I-per
65874,Sentence: 2985,were,VBD,O
65875,Sentence: 2985,among,IN,O
65876,Sentence: 2985,the,DT,O
65877,Sentence: 2985,prisoners,NNS,O
65878,Sentence: 2985,who,WP,O
65879,Sentence: 2985,were,VBD,O
65880,Sentence: 2985,quickly,RB,O
65881,Sentence: 2985,recaptured,VBN,O
65882,Sentence: 2985,.,.,O
65883,Sentence: 2986,Haitian,JJ,B-gpe
65884,Sentence: 2986,authorities,NNS,O
65885,Sentence: 2986,say,VBP,O
65886,Sentence: 2986,former,JJ,O
65887,Sentence: 2986,Prime,NNP,B-per
65888,Sentence: 2986,Minister,NNP,O
65889,Sentence: 2986,Yvon,NNP,B-per
65890,Sentence: 2986,Neptune,NNP,I-per
65891,Sentence: 2986,and,CC,O
65892,Sentence: 2986,former,JJ,O
65893,Sentence: 2986,Interior,NNP,O
65894,Sentence: 2986,Minister,NNP,O
65895,Sentence: 2986,Jocelerme,NNP,B-per
65896,Sentence: 2986,Privert,NNP,I-per
65897,Sentence: 2986,are,VBP,O
65898,Sentence: 2986,back,RB,O
65899,Sentence: 2986,in,IN,O
65900,Sentence: 2986,custody,NN,O
65901,Sentence: 2986,.,.,O
65902,Sentence: 2987,Both,DT,O
65903,Sentence: 2987,men,NNS,O
65904,Sentence: 2987,have,VBP,O
65905,Sentence: 2987,yet,RB,O
65906,Sentence: 2987,to,TO,O
65907,Sentence: 2987,be,VB,O
65908,Sentence: 2987,indicted,VBN,O
65909,Sentence: 2987,.,.,O
65910,Sentence: 2988,They,PRP,O
65911,Sentence: 2988,are,VBP,O
65912,Sentence: 2988,accused,VBN,O
65913,Sentence: 2988,of,IN,O
65914,Sentence: 2988,violence,NN,O
65915,Sentence: 2988,against,IN,O
65916,Sentence: 2988,Aristide,NNP,B-per
65917,Sentence: 2988,opponents,NNS,O
65918,Sentence: 2988,.,.,O
65919,Sentence: 2989,U.N.,NNP,B-per
65920,Sentence: 2989,Secretary,NNP,I-per
65921,Sentence: 2989,General,NNP,I-per
65922,Sentence: 2989,Kofi,NNP,I-per
65923,Sentence: 2989,Annan,NNP,I-per
65924,Sentence: 2989,says,VBZ,O
65925,Sentence: 2989,the,DT,O
65926,Sentence: 2989,situation,NN,O
65927,Sentence: 2989,between,IN,O
65928,Sentence: 2989,Ethiopia,NNP,B-org
65929,Sentence: 2989,and,CC,I-org
65930,Sentence: 2989,Eritrea,NNP,I-org
65931,Sentence: 2989,has,VBZ,O
65932,Sentence: 2989,reached,VBN,O
65933,Sentence: 2989,a,DT,O
65934,Sentence: 2989,"""",``,O
65935,Sentence: 2989,dangerous,JJ,O
65936,Sentence: 2989,stalemate,NN,O
65937,Sentence: 2989,"""",``,O
65938,Sentence: 2989,and,CC,O
65939,Sentence: 2989,suggested,VBD,O
65940,Sentence: 2989,possible,JJ,O
65941,Sentence: 2989,changes,NNS,O
65942,Sentence: 2989,to,TO,O
65943,Sentence: 2989,the,DT,O
65944,Sentence: 2989,U.N.,NNP,B-geo
65945,Sentence: 2989,mission,NN,O
65946,Sentence: 2989,in,IN,O
65947,Sentence: 2989,the,DT,O
65948,Sentence: 2989,region,NN,O
65949,Sentence: 2989,.,.,O
65950,Sentence: 2990,Mr.,NNP,B-per
65951,Sentence: 2990,Annan,NNP,I-per
65952,Sentence: 2990,presented,VBD,O
65953,Sentence: 2990,the,DT,O
65954,Sentence: 2990,U.N.,NNP,B-org
65955,Sentence: 2990,Security,NNP,I-org
65956,Sentence: 2990,Council,NNP,I-org
65957,Sentence: 2990,with,IN,O
65958,Sentence: 2990,six,CD,O
65959,Sentence: 2990,options,NNS,O
65960,Sentence: 2990,for,IN,O
65961,Sentence: 2990,the,DT,O
65962,Sentence: 2990,U.N.,NNP,B-org
65963,Sentence: 2990,mission,NN,O
65964,Sentence: 2990,",",",",O
65965,Sentence: 2990,ranging,VBG,O
65966,Sentence: 2990,from,IN,O
65967,Sentence: 2990,maintaining,VBG,O
65968,Sentence: 2990,the,DT,O
65969,Sentence: 2990,status,NN,O
65970,Sentence: 2990,quo,NN,O
65971,Sentence: 2990,to,TO,O
65972,Sentence: 2990,a,DT,O
65973,Sentence: 2990,full,JJ,O
65974,Sentence: 2990,withdrawal,NN,O
65975,Sentence: 2990,.,.,O
65976,Sentence: 2991,Other,JJ,O
65977,Sentence: 2991,options,NNS,O
65978,Sentence: 2991,include,VBP,O
65979,Sentence: 2991,moving,VBG,O
65980,Sentence: 2991,the,DT,O
65981,Sentence: 2991,U.N.,NNP,B-org
65982,Sentence: 2991,mission,NN,O
65983,Sentence: 2991,headquarters,NN,O
65984,Sentence: 2991,from,IN,O
65985,Sentence: 2991,Eritrea,NNP,B-geo
65986,Sentence: 2991,to,TO,O
65987,Sentence: 2991,Ethiopia,NNP,B-geo
65988,Sentence: 2991,and,CC,O
65989,Sentence: 2991,downgrading,VBG,O
65990,Sentence: 2991,the,DT,O
65991,Sentence: 2991,operation,NN,O
65992,Sentence: 2991,to,TO,O
65993,Sentence: 2991,either,DT,O
65994,Sentence: 2991,an,DT,O
65995,Sentence: 2991,observer,NN,O
65996,Sentence: 2991,or,CC,O
65997,Sentence: 2991,liaison,NN,O
65998,Sentence: 2991,effort,NN,O
65999,Sentence: 2991,.,.,O
66000,Sentence: 2992,Mr.,NNP,B-per
66001,Sentence: 2992,Annan,NNP,I-per
66002,Sentence: 2992,did,VBD,O
66003,Sentence: 2992,not,RB,O
66004,Sentence: 2992,recommend,VB,O
66005,Sentence: 2992,any,DT,O
66006,Sentence: 2992,particular,JJ,O
66007,Sentence: 2992,option,NN,O
66008,Sentence: 2992,and,CC,O
66009,Sentence: 2992,said,VBD,O
66010,Sentence: 2992,none,NN,O
66011,Sentence: 2992,offered,VBD,O
66012,Sentence: 2992,an,DT,O
66013,Sentence: 2992,ideal,JJ,O
66014,Sentence: 2992,way,NN,O
66015,Sentence: 2992,out,IN,O
66016,Sentence: 2992,of,IN,O
66017,Sentence: 2992,the,DT,O
66018,Sentence: 2992,stalemate,NN,O
66019,Sentence: 2992,.,.,O
66020,Sentence: 2993,Both,DT,O
66021,Sentence: 2993,Eritrea,NNP,B-geo
66022,Sentence: 2993,and,CC,O
66023,Sentence: 2993,Ethiopia,NNP,B-geo
66024,Sentence: 2993,have,VBP,O
66025,Sentence: 2993,increased,VBN,O
66026,Sentence: 2993,troops,NNS,O
66027,Sentence: 2993,along,IN,O
66028,Sentence: 2993,their,PRP$,O
66029,Sentence: 2993,shared,JJ,O
66030,Sentence: 2993,border,NN,O
66031,Sentence: 2993,.,.,O
66032,Sentence: 2994,Eritrea,NNP,B-geo
66033,Sentence: 2994,has,VBZ,O
66034,Sentence: 2994,also,RB,O
66035,Sentence: 2994,imposed,VBN,O
66036,Sentence: 2994,restrictions,NNS,O
66037,Sentence: 2994,on,IN,O
66038,Sentence: 2994,U.N.,NNP,B-org
66039,Sentence: 2994,peacekeepers,NNS,O
66040,Sentence: 2994,in,IN,O
66041,Sentence: 2994,its,PRP$,O
66042,Sentence: 2994,territory,NN,O
66043,Sentence: 2994,.,.,O
66044,Sentence: 2995,The,DT,O
66045,Sentence: 2995,Security,NNP,B-org
66046,Sentence: 2995,Council,NNP,I-org
66047,Sentence: 2995,has,VBZ,O
66048,Sentence: 2995,threatened,VBN,O
66049,Sentence: 2995,sanctions,NNS,O
66050,Sentence: 2995,against,IN,O
66051,Sentence: 2995,both,DT,O
66052,Sentence: 2995,countries,NNS,O
66053,Sentence: 2995,if,IN,O
66054,Sentence: 2995,the,DT,O
66055,Sentence: 2995,situation,NN,O
66056,Sentence: 2995,is,VBZ,O
66057,Sentence: 2995,not,RB,O
66058,Sentence: 2995,reversed,JJ,O
66059,Sentence: 2995,.,.,O
66060,Sentence: 2996,In,IN,O
66061,Sentence: 2996,this,DT,O
66062,Sentence: 2996,photograph,NN,O
66063,Sentence: 2996,released,VBN,O
66064,Sentence: 2996,by,IN,O
66065,Sentence: 2996,the,DT,O
66066,Sentence: 2996,Iraqi,JJ,B-gpe
66067,Sentence: 2996,Special,NNP,O
66068,Sentence: 2996,Tribunal,NNP,O
66069,Sentence: 2996,on,IN,O
66070,Sentence: 2996,June,NNP,B-tim
66071,Sentence: 2996,13,CD,I-tim
66072,Sentence: 2996,",",",",I-tim
66073,Sentence: 2996,2005,CD,I-tim
66074,Sentence: 2996,",",",",O
66075,Sentence: 2996,former,JJ,O
66076,Sentence: 2996,Iraqi,JJ,B-gpe
66077,Sentence: 2996,dictator,NN,O
66078,Sentence: 2996,Saddam,NNP,B-per
66079,Sentence: 2996,Hussein,NNP,I-per
66080,Sentence: 2996,is,VBZ,O
66081,Sentence: 2996,seen,VBN,O
66082,Sentence: 2996,being,VBG,O
66083,Sentence: 2996,questioned,VBN,O
66084,Sentence: 2996,by,IN,O
66085,Sentence: 2996,investigating,VBG,O
66086,Sentence: 2996,magistrates,NNS,O
66087,Sentence: 2996,Iraq,NNP,B-geo
66088,Sentence: 2996,'s,POS,O
66089,Sentence: 2996,special,JJ,O
66090,Sentence: 2996,tribunal,NN,O
66091,Sentence: 2996,has,VBZ,O
66092,Sentence: 2996,filed,VBN,O
66093,Sentence: 2996,its,PRP$,O
66094,Sentence: 2996,first,JJ,O
66095,Sentence: 2996,charges,NNS,O
66096,Sentence: 2996,against,IN,O
66097,Sentence: 2996,former,JJ,O
66098,Sentence: 2996,president,NN,O
66099,Sentence: 2996,Saddam,NNP,B-per
66100,Sentence: 2996,Hussein,NNP,I-per
66101,Sentence: 2996,for,IN,O
66102,Sentence: 2996,crimes,NNS,O
66103,Sentence: 2996,committed,VBN,O
66104,Sentence: 2996,during,IN,O
66105,Sentence: 2996,his,PRP$,O
66106,Sentence: 2996,24-year,JJ,O
66107,Sentence: 2996,rule,NN,O
66108,Sentence: 2996,.,.,O
66109,Sentence: 2997,The,DT,O
66110,Sentence: 2997,chief,NN,O
66111,Sentence: 2997,investigating,VBG,O
66112,Sentence: 2997,judge,NN,O
66113,Sentence: 2997,says,VBZ,O
66114,Sentence: 2997,the,DT,O
66115,Sentence: 2997,ousted,JJ,O
66116,Sentence: 2997,dictator,NN,O
66117,Sentence: 2997,has,VBZ,O
66118,Sentence: 2997,been,VBN,O
66119,Sentence: 2997,charged,VBN,O
66120,Sentence: 2997,in,IN,O
66121,Sentence: 2997,connection,NN,O
66122,Sentence: 2997,with,IN,O
66123,Sentence: 2997,the,DT,O
66124,Sentence: 2997,1982,CD,B-tim
66125,Sentence: 2997,deaths,NNS,O
66126,Sentence: 2997,of,IN,O
66127,Sentence: 2997,dozens,NNS,O
66128,Sentence: 2997,of,IN,O
66129,Sentence: 2997,villagers,NNS,O
66130,Sentence: 2997,in,IN,O
66131,Sentence: 2997,Dujail,NNP,B-geo
66132,Sentence: 2997,.,.,O
66133,Sentence: 2998,Authorities,NNS,O
66134,Sentence: 2998,allege,VBP,O
66135,Sentence: 2998,the,DT,O
66136,Sentence: 2998,villagers,NNS,O
66137,Sentence: 2998,were,VBD,O
66138,Sentence: 2998,killed,VBN,O
66139,Sentence: 2998,in,IN,O
66140,Sentence: 2998,retaliation,NN,O
66141,Sentence: 2998,for,IN,O
66142,Sentence: 2998,an,DT,O
66143,Sentence: 2998,attempted,JJ,O
66144,Sentence: 2998,assassination,NN,O
66145,Sentence: 2998,of,IN,O
66146,Sentence: 2998,Saddam,NNP,B-per
66147,Sentence: 2998,.,.,O
66148,Sentence: 2999,The,DT,O
66149,Sentence: 2999,judge,NN,O
66150,Sentence: 2999,told,VBD,O
66151,Sentence: 2999,reporters,NNS,O
66152,Sentence: 2999,a,DT,O
66153,Sentence: 2999,trial,NN,O
66154,Sentence: 2999,date,NN,O
66155,Sentence: 2999,could,MD,O
66156,Sentence: 2999,be,VB,O
66157,Sentence: 2999,announced,VBN,O
66158,Sentence: 2999,within,IN,B-tim
66159,Sentence: 2999,days,NNS,O
66160,Sentence: 2999,.,.,O
66161,Sentence: 3000,He,PRP,O
66162,Sentence: 3000,also,RB,O
66163,Sentence: 3000,said,VBD,O
66164,Sentence: 3000,other,JJ,O
66165,Sentence: 3000,investigations,NNS,O
66166,Sentence: 3000,are,VBP,O
66167,Sentence: 3000,continuing,VBG,O
66168,Sentence: 3000,or,CC,O
66169,Sentence: 3000,nearing,VBG,O
66170,Sentence: 3000,their,PRP$,O
66171,Sentence: 3000,final,JJ,O
66172,Sentence: 3000,stages,NNS,O
66173,Sentence: 3000,.,.,O
66174,Sentence: 3001,The,DT,O
66175,Sentence: 3001,Dujail,NNP,B-geo
66176,Sentence: 3001,case,NN,O
66177,Sentence: 3001,is,VBZ,O
66178,Sentence: 3001,widely,RB,O
66179,Sentence: 3001,seen,VBN,O
66180,Sentence: 3001,as,IN,O
66181,Sentence: 3001,relatively,RB,O
66182,Sentence: 3001,uncomplicated,JJ,O
66183,Sentence: 3001,compared,VBN,O
66184,Sentence: 3001,to,TO,O
66185,Sentence: 3001,cases,NNS,O
66186,Sentence: 3001,of,IN,O
66187,Sentence: 3001,alleged,JJ,O
66188,Sentence: 3001,genocide,NN,O
66189,Sentence: 3001,and,CC,O
66190,Sentence: 3001,crimes,NNS,O
66191,Sentence: 3001,against,IN,O
66192,Sentence: 3001,humanity,NN,O
66193,Sentence: 3001,still,RB,O
66194,Sentence: 3001,under,IN,O
66195,Sentence: 3001,investigation,NN,O
66196,Sentence: 3001,.,.,O
66197,Sentence: 3002,Lebanese,JJ,B-gpe
66198,Sentence: 3002,Prime,JJ,B-per
66199,Sentence: 3002,Minister,NN,I-per
66200,Sentence: 3002,Saad,NNP,I-per
66201,Sentence: 3002,Hariri,NNP,I-per
66202,Sentence: 3002,has,VBZ,O
66203,Sentence: 3002,denied,VBN,O
66204,Sentence: 3002,a,DT,O
66205,Sentence: 3002,newspaper,NN,O
66206,Sentence: 3002,report,NN,O
66207,Sentence: 3002,that,WDT,O
66208,Sentence: 3002,says,VBZ,O
66209,Sentence: 3002,he,PRP,O
66210,Sentence: 3002,will,MD,O
66211,Sentence: 3002,ask,VB,O
66212,Sentence: 3002,a,DT,O
66213,Sentence: 3002,U.N.,NNP,B-geo
66214,Sentence: 3002,tribunal,NN,O
66215,Sentence: 3002,to,TO,O
66216,Sentence: 3002,stop,VB,O
66217,Sentence: 3002,its,PRP$,O
66218,Sentence: 3002,investigation,NN,O
66219,Sentence: 3002,into,IN,O
66220,Sentence: 3002,the,DT,O
66221,Sentence: 3002,2005,CD,B-tim
66222,Sentence: 3002,assassination,NN,O
66223,Sentence: 3002,of,IN,O
66224,Sentence: 3002,his,PRP$,O
66225,Sentence: 3002,father,NN,O
66226,Sentence: 3002,",",",",O
66227,Sentence: 3002,former,JJ,O
66228,Sentence: 3002,Prime,NNP,B-per
66229,Sentence: 3002,Minister,NNP,I-per
66230,Sentence: 3002,Rafiq,NNP,I-per
66231,Sentence: 3002,Hariri,NNP,I-per
66232,Sentence: 3002,.,.,O
66233,Sentence: 3003,Mr.,NNP,B-per
66234,Sentence: 3003,Hariri,NNP,I-per
66235,Sentence: 3003,'s,POS,O
66236,Sentence: 3003,office,NN,O
66237,Sentence: 3003,said,VBD,O
66238,Sentence: 3003,Wednesday,NNP,B-tim
66239,Sentence: 3003,the,DT,O
66240,Sentence: 3003,report,NN,O
66241,Sentence: 3003,by,IN,O
66242,Sentence: 3003,Ad-Diyar,JJ,O
66243,Sentence: 3003,newspaper,NN,O
66244,Sentence: 3003,was,VBD,O
66245,Sentence: 3003,not,RB,O
66246,Sentence: 3003,accurate,JJ,O
66247,Sentence: 3003,.,.,O
66248,Sentence: 3004,Media,NN,O
66249,Sentence: 3004,reports,NNS,O
66250,Sentence: 3004,say,VBP,O
66251,Sentence: 3004,the,DT,O
66252,Sentence: 3004,tribunal,NN,O
66253,Sentence: 3004,may,MD,O
66254,Sentence: 3004,soon,RB,O
66255,Sentence: 3004,indict,VB,O
66256,Sentence: 3004,members,NNS,O
66257,Sentence: 3004,of,IN,O
66258,Sentence: 3004,the,DT,O
66259,Sentence: 3004,Shi'ite,NNP,B-org
66260,Sentence: 3004,militant,JJ,I-org
66261,Sentence: 3004,group,NN,I-org
66262,Sentence: 3004,Hezbollah,NNP,I-org
66263,Sentence: 3004,in,IN,O
66264,Sentence: 3004,the,DT,O
66265,Sentence: 3004,killing,NN,O
66266,Sentence: 3004,of,IN,O
66267,Sentence: 3004,Rafiq,NNP,B-per
66268,Sentence: 3004,Hariri,NNP,I-per
66269,Sentence: 3004,and,CC,O
66270,Sentence: 3004,22,CD,O
66271,Sentence: 3004,other,JJ,O
66272,Sentence: 3004,people,NNS,O
66273,Sentence: 3004,in,IN,O
66274,Sentence: 3004,a,DT,O
66275,Sentence: 3004,2005,CD,B-tim
66276,Sentence: 3004,blast,NN,O
66277,Sentence: 3004,in,IN,O
66278,Sentence: 3004,downtown,NN,O
66279,Sentence: 3004,Beirut,NNP,B-geo
66280,Sentence: 3004,.,.,O
66281,Sentence: 3005,Hezbollah,NNP,B-org
66282,Sentence: 3005,denies,VBZ,O
66283,Sentence: 3005,involvement,NN,O
66284,Sentence: 3005,and,CC,O
66285,Sentence: 3005,promises,VBZ,O
66286,Sentence: 3005,a,DT,O
66287,Sentence: 3005,backlash,NN,O
66288,Sentence: 3005,if,IN,O
66289,Sentence: 3005,its,PRP$,O
66290,Sentence: 3005,members,NNS,O
66291,Sentence: 3005,are,VBP,O
66292,Sentence: 3005,indicted,VBN,O
66293,Sentence: 3005,.,.,O
66294,Sentence: 3006,Hezbollah,NNP,B-org
66295,Sentence: 3006,",",",",O
66296,Sentence: 3006,part,NN,O
66297,Sentence: 3006,of,IN,O
66298,Sentence: 3006,the,DT,O
66299,Sentence: 3006,nation,NN,O
66300,Sentence: 3006,'s,POS,O
66301,Sentence: 3006,fragile,JJ,O
66302,Sentence: 3006,political,JJ,O
66303,Sentence: 3006,coalition,NN,O
66304,Sentence: 3006,",",",",O
66305,Sentence: 3006,is,VBZ,O
66306,Sentence: 3006,deemed,VBN,O
66307,Sentence: 3006,a,DT,O
66308,Sentence: 3006,terrorist,JJ,O
66309,Sentence: 3006,group,NN,O
66310,Sentence: 3006,by,IN,O
66311,Sentence: 3006,Western,JJ,B-per
66312,Sentence: 3006,nations,NNS,O
66313,Sentence: 3006,.,.,O
66314,Sentence: 3007,New,JJ,O
66315,Sentence: 3007,data,NNS,O
66316,Sentence: 3007,from,IN,O
66317,Sentence: 3007,China,NNP,B-geo
66318,Sentence: 3007,'s,POS,O
66319,Sentence: 3007,National,NNP,B-org
66320,Sentence: 3007,Bureau,NNP,I-org
66321,Sentence: 3007,of,IN,I-org
66322,Sentence: 3007,Statistics,NNPS,I-org
66323,Sentence: 3007,show,VBP,O
66324,Sentence: 3007,inflation,NN,O
66325,Sentence: 3007,in,IN,O
66326,Sentence: 3007,the,DT,O
66327,Sentence: 3007,country,NN,O
66328,Sentence: 3007,at,IN,O
66329,Sentence: 3007,an,DT,O
66330,Sentence: 3007,11-year,JJ,O
66331,Sentence: 3007,high,NN,O
66332,Sentence: 3007,of,IN,O
66333,Sentence: 3007,8.7,CD,O
66334,Sentence: 3007,percent,NN,O
66335,Sentence: 3007,.,.,O
66336,Sentence: 3008,That,DT,O
66337,Sentence: 3008,is,VBZ,O
66338,Sentence: 3008,nearly,RB,O
66339,Sentence: 3008,double,JJ,O
66340,Sentence: 3008,what,WP,O
66341,Sentence: 3008,Chinese,JJ,B-gpe
66342,Sentence: 3008,leaders,NNS,O
66343,Sentence: 3008,set,VBD,O
66344,Sentence: 3008,as,IN,O
66345,Sentence: 3008,a,DT,O
66346,Sentence: 3008,goal,NN,O
66347,Sentence: 3008,for,IN,O
66348,Sentence: 3008,2008,CD,B-tim
66349,Sentence: 3008,--,IN,O
66350,Sentence: 3008,a,DT,O
66351,Sentence: 3008,rate,NN,O
66352,Sentence: 3008,of,IN,O
66353,Sentence: 3008,4.8,CD,O
66354,Sentence: 3008,percent,NN,O
66355,Sentence: 3008,.,.,O
66356,Sentence: 3009,Sam,NNP,B-per
66357,Sentence: 3009,Beattie,NNP,I-per
66358,Sentence: 3009,reports,VBZ,O
66359,Sentence: 3009,for,IN,O
66360,Sentence: 3009,VOA,NNP,B-org
66361,Sentence: 3009,from,IN,O
66362,Sentence: 3009,Beijing,NNP,B-geo
66363,Sentence: 3009,.,.,O
66364,Sentence: 3010,Turkish,JJ,B-gpe
66365,Sentence: 3010,Prime,JJ,O
66366,Sentence: 3010,Minister,NN,O
66367,Sentence: 3010,Recep,NNP,B-per
66368,Sentence: 3010,Tayyip,NNP,I-per
66369,Sentence: 3010,Erdogan,NNP,I-per
66370,Sentence: 3010,has,VBZ,O
66371,Sentence: 3010,paid,VBN,O
66372,Sentence: 3010,a,DT,O
66373,Sentence: 3010,rare,JJ,O
66374,Sentence: 3010,visit,NN,O
66375,Sentence: 3010,to,TO,O
66376,Sentence: 3010,mainly,RB,O
66377,Sentence: 3010,Kurdish,VB,O
66378,Sentence: 3010,southeastern,JJ,O
66379,Sentence: 3010,Turkey,NNP,B-geo
66380,Sentence: 3010,",",",",O
66381,Sentence: 3010,where,WRB,O
66382,Sentence: 3010,he,PRP,O
66383,Sentence: 3010,repeated,VBD,O
66384,Sentence: 3010,government,NN,O
66385,Sentence: 3010,promises,NNS,O
66386,Sentence: 3010,to,TO,O
66387,Sentence: 3010,solve,VB,O
66388,Sentence: 3010,problems,NNS,O
66389,Sentence: 3010,in,IN,O
66390,Sentence: 3010,the,DT,O
66391,Sentence: 3010,restive,JJ,O
66392,Sentence: 3010,region,NN,O
66393,Sentence: 3010,.,.,O
66394,Sentence: 3011,Speaking,VBG,O
66395,Sentence: 3011,Sunday,NNP,B-tim
66396,Sentence: 3011,in,IN,O
66397,Sentence: 3011,Diyarbakir,NNP,B-geo
66398,Sentence: 3011,",",",",O
66399,Sentence: 3011,Mr.,NNP,B-per
66400,Sentence: 3011,Erdogan,NNP,I-per
66401,Sentence: 3011,told,VBD,O
66402,Sentence: 3011,a,DT,O
66403,Sentence: 3011,political,JJ,O
66404,Sentence: 3011,conference,NN,O
66405,Sentence: 3011,his,PRP$,O
66406,Sentence: 3011,government,NN,O
66407,Sentence: 3011,wants,VBZ,O
66408,Sentence: 3011,to,TO,O
66409,Sentence: 3011,eradicate,VB,O
66410,Sentence: 3011,imbalances,NNS,O
66411,Sentence: 3011,between,IN,O
66412,Sentence: 3011,the,DT,O
66413,Sentence: 3011,impoverished,JJ,O
66414,Sentence: 3011,region,NN,O
66415,Sentence: 3011,and,CC,O
66416,Sentence: 3011,the,DT,O
66417,Sentence: 3011,rest,NN,O
66418,Sentence: 3011,of,IN,O
66419,Sentence: 3011,Turkey,NNP,B-geo
66420,Sentence: 3011,.,.,O
66421,Sentence: 3012,Mr.,NNP,B-per
66422,Sentence: 3012,Erdogan,NNP,I-per
66423,Sentence: 3012,'s,POS,O
66424,Sentence: 3012,visit,NN,O
66425,Sentence: 3012,coincides,VBZ,O
66426,Sentence: 3012,with,IN,O
66427,Sentence: 3012,an,DT,O
66428,Sentence: 3012,upsurge,NN,O
66429,Sentence: 3012,in,IN,O
66430,Sentence: 3012,violence,NN,O
66431,Sentence: 3012,blamed,VBN,O
66432,Sentence: 3012,on,IN,O
66433,Sentence: 3012,the,DT,O
66434,Sentence: 3012,outlawed,JJ,O
66435,Sentence: 3012,Kurdistan,NNP,B-org
66436,Sentence: 3012,Workers,NNP,I-org
66437,Sentence: 3012,Party,NNP,I-org
66438,Sentence: 3012,said,VBN,O
66439,Sentence: 3012,to,TO,O
66440,Sentence: 3012,be,VB,O
66441,Sentence: 3012,operating,VBG,O
66442,Sentence: 3012,from,IN,O
66443,Sentence: 3012,bases,NNS,O
66444,Sentence: 3012,in,IN,O
